sample,read_id,upstream_flank_len,core_repeat_len,downstream_flank_len,total_length,cag_units,caa_units,cga_units,event_count,total_event_bp,frameshift_events,in_frame_events,avg_event_length,oof_patterns
H1,m84137_260214_004236_s1/14815194/ccs,50,196,84,330,20,1,0,10,34,10,0,3.4,1
H1,m84137_260214_004236_s1/55115834/ccs,55,131,87,273,5,1,0,9,32,7,2,3.5555555555555554,1
H1,m84137_260214_004236_s1/76615118/ccs,55,136,86,277,11,0,0,7,28,6,1,4.0,0
H1,m84137_260214_004236_s1/26677939/ccs,50,127,92,269,8,0,0,6,16,6,0,2.6666666666666665,3
H1,m84137_260214_004236_s1/217191038/ccs,52,129,86,267,26,0,0,7,15,5,2,2.142857142857143,1
H1,m84137_260214_004236_s1/135991485/ccs,50,118,102,270,9,0,0,4,10,2,2,2.5,1
H1,m84137_260214_004236_s1/34018995/ccs,50,133,86,269,7,0,0,5,13,5,0,2.6,0
H1,m84137_260214_004236_s1/80612642/ccs,50,123,86,259,41,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/114888134/ccs,50,123,86,259,41,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/138084631/ccs,50,123,86,259,41,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/27199347/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/199493021/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/71307148/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/185078584/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/82316317/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/70128889/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/166201623/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189268028/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/41031017/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/80088059/ccs,50,126,86,262,42,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168826227/ccs,50,126,87,263,35,1,0,3,6,3,0,2.0,1
H1,m84137_260214_004236_s1/40043989/ccs,49,129,86,264,29,0,0,2,6,2,0,3.0,2
H1,m84137_260214_004236_s1/55577609/ccs,50,129,85,264,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/175965990/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/17105220/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/6687640/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/55445247/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/88017102/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/206831994/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/174002728/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/205000706/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/80481785/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168887915/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/138482656/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/173477186/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/26477619/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101975608/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164694708/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/192153308/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/221380722/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/256835933/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/243599088/ccs,50,135,80,265,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/245826613/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/23269266/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/100798642/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/246747110/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/229575430/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/6096321/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/30933600/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/32311900/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/16646617/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/98371020/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/122294332/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96470075/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/213257961/ccs,50,135,80,265,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/116594182/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168824151/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/44765640/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/220073212/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/151456185/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/26743897/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/59249210/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/16389280/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/204801270/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/169215906/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/259851344/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/243141568/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/248056695/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/37293541/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/202835413/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/115736821/ccs,50,129,86,265,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/103878621/ccs,50,130,86,266,21,0,0,2,4,2,0,2.0,2
H1,m84137_260214_004236_s1/6883629/ccs,50,130,86,266,7,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/71765527/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/161022792/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/16847697/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/47846329/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/167054464/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/196482578/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/100601335/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/146478953/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/202509383/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/226886398/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/142284490/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/112002225/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/243272495/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/220072613/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/121374686/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/59837241/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/114166323/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/231145600/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/258212457/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/67177663/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/70652331/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/135926056/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/148507654/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/11666638/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18678954/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/55904843/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/36309388/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/58328634/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/60556127/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/55380398/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/68289351/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/49612635/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/87622735/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/94635608/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/77728732/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123602688/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/107743801/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/111871952/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/103415923/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/105645019/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/152372560/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/142674856/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/139593683/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/161350538/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147652902/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/196019675/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/150798503/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/193135964/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/200280745/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/221053389/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/221774785/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/209519927/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/251660171/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/227737833/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/234947671/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/238814719/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/264438385/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18028111/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/249169494/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/3935559/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/28447296/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/28511381/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/39130424/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/41031198/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/44175699/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/45749933/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72815072/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/61411153/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/70978933/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/89461445/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/92344549/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/76944233/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/118888097/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78451723/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/81203010/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/129177404/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/109711284/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/130878787/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/136646144/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/142218169/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159387871/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/185797657/ccs,50,135,83,268,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147918626/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/198315185/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/203951116/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/184028970/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/216535333/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/265949195/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72420348/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/100993297/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/25497665/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/2949741/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/191629008/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/150471507/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/182060921/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/208143394/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/206506769/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/233242918/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/257362862/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/254938031/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/256510242/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/264505186/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/245827621/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/19403256/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/6033774/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/28969988/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/29496548/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/29888647/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/31003949/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/31198603/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/13637029/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/14028723/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/14487669/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/15668585/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/64032564/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72814228/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/91098421/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/47649012/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101322726/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101715675/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/97588595/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/118362062/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/98505310/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/103550851/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/121179583/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/128127057/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/157683119/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/158208830/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189336744/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189272378/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/148770456/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/180492102/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/211817010/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/253365959/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/184356266/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/239211810/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/241369742/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72947411/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96867809/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/223220850/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/106365933/ccs,50,132,86,268,23,0,0,2,3,2,0,1.5,1
H1,m84137_260214_004236_s1/155584497/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/89787962/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147198470/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78714627/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/255133139/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/42341611/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/99358149/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/107155470/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/145299137/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/170135564/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/33555561/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/9831239/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/34144540/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/10879518/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/53807786/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/48300900/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/89655347/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/90505553/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/69141000/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78514787/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/95224625/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/92932659/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72155969/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123012294/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78121460/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/126812420/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/126681972/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/132320241/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159451869/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/160499775/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164823394/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168560245/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168821649/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/190122655/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/186321705/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/227934480/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/259326945/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/20316747/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/90507948/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/159515083/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/146014812/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/229575472/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/19859578/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/9962824/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/35522136/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/45680068/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/41419160/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/53479737/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/43780852/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/48170866/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/90047402/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101451633/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101580918/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
