sample,read_id,allele,CAG_count,Upstream_insertions_bp,Upstream_matches_bp,Upstream_complexity,Repeat_insertions_bp,Repeat_matches_bp,Repeat_complexity,Downstream_insertions_bp,Downstream_matches_bp,Downstream_complexity,Total_insertions_bp,Total_matches_bp,Total_complexity,Structural_pattern,Read_length
H3,m84137_260214_004236_s1/83953901/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/69075497/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/66978433/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/78577848/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/78448633/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196544549/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/235607282/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/159255207/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/190120097/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/224920013/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/83891199/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/188024282/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/106959851/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/19139402/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/34800756/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/60687768/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/55774159/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/243599613/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/246547311/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/157684919/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/232658105/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/5835362/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/17106710/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29296037/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/13370623/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/15532113/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/44826965/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/45090632/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/36438168/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/41550761/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/63570591/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/64359376/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/73531570/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/78381966/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/71107867/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/80414032/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/77268987/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/99420620/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/121177183/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/104793000/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/109906294/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/145490243/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/159580725/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/155912094/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/169214972/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/191694117/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196739899/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/226560005/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/231147241/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/52629852/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/53874309/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/42472210/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/70913214/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/46403159/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/77861970/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/107613704/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/108596366/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/115413005/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/144182769/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/146805143/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/166727751/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/219158387/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/223350169/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/252513907/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/232526161/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/213454814/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/237506788/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/258149749/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/22873100/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/6554713/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/18287299/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24117491/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/23533397/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/266930007/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/4067602/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24122379/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24122406/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/21171972/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/6821500/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/25236778/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/33886124/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/7738329/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/25629661/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/8197358/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29888222/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/11474065/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/26613223/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/9440330/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/31067525/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/52104417/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/32050794/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/36768822/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/13374145/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/53677853/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/33166889/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/38866274/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/41291086/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/62000131/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/62986068/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/16256586/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/45028051/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/45093046/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/66130555/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/46272178/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/87035571/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/90049623/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/71962742/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/90181040/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/72552573/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/91231501/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/95622743/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/48434496/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/89199360/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/96343079/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/96669128/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/91952215/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/97063765/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/118166909/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/49681351/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/97654694/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/98243761/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/103092742/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/78976619/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/79499460/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/99225607/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/107548618/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/108008276/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/108533683/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/129503344/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/109712925/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/127407234/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/111021530/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/128257481/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/135728403/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/135795089/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/153685307/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/157749301/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/113840791/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/154602689/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/137956841/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/156176178/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/159780787/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/143463890/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/163646514/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/163583849/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/144512008/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/185667559/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/164695406/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/161943401/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/169348750/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/169283842/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/190715229/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/166333713/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/174855734/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/147395155/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/170136821/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/191761702/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/177083375/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/171578911/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/149359770/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196218042/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/172822077/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/178721057/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/150214529/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/219354643/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/194581737/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/194843455/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/201854866/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/179378001/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/180033396/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/224531258/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/180948804/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/199825109/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/200020076/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/225711502/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/200740872/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/205461316/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/182652584/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/229708634/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/230362222/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/183440924/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/240457174/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/235672959/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/237245360/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/258282893/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/233117551/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/233115633/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/243275668/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/243929204/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/214502848/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/256513634/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/257232604/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/244781644/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/240259436/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/263263897/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/262410097/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/265361156/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/247535184/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/249500155/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/12388249/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/8850205/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/50726486/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/60687842/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/65471307/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/86706198/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/103678971/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/145621485/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/142737559/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/161483311/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/254610126/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/217254382/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/218039148/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/70324392/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
